comment_id,parent_youtube_comment_id,youtube_fan_id,content,archived,timestamp,video_title,total_comments,total_replies,responses,sec_comment,account_title,thumbnail_url
3581,,2034,Big fan of MUTEMATH and Paul meany. Stopping by to hear the song.,false,1585993347000,Careless [Visualizer Lyric Video],1,0,1,,Josiah Carlitz,https://yt3.ggpht.com/a/AATXAJwHC2BQctq7qe9M2eNcmT3oInWEuUTEUz707y0SZQ=s48-c-k-c0xffffffff-no-rj-mo
3428,,1909,Love you guys,false,1598551225000,Grim and Careless (Piano Version),2,0,0,1596156774000,n a m e l e s s,https://yt3.ggpht.com/a/AATXAJzcXc6QaXZHlAPQSBr4UA0stm4Ynrqr8VdO_t3g=s48-c-k-c0xffffffff-no-rj-mo
3638,,2086,I just found you guys and this song is great!! ❤️ Anyone can recommend me more?,false,1580565151000,The Blue Stones - Grim (European Field Trip 2019),1,0,0,,Leah Patts,https://yt3.ggpht.com/a/AATXAJyweSPkmr-tlXiMmmNLsKofTNkt-1viARFM26hl=s48-c-k-c0xffffffff-no-rj-mo
933986,4029,,we're all just humans bro,false,1595540879000,The Blue Stones - Shakin' Off The Rust [Official Lyric Video],,,,,,
4474,,1991,Ok. Lol,false,1588665474000,"The Blue Stones ""Be My Fire"" [Audio]",3,0,0,1587093968000,Michelle Mcknight,https://yt3.ggpht.com/a/AATXAJw7iV-lxBo5hAFkJY5zPFyhdRSB9eaFcXhusHq0=s48-c-k-c0xffffffff-no-rj-mo
4767,,2211,I love you. Thank you. I love this like.,false,1588939726000,"The Blue Stones ""Black Holes (Solid Ground)"" [Official Lyric Video]",15,0,0,1590126486000,kelly stone,https://yt3.ggpht.com/a/AATXAJzJHdrWUaEPTPEAfriKtJfVwQxzXFaK4n45tTfX_Q=s48-c-k-c0xffffffff-no-rj-mo
5181,,3447,"I liked the previous one more, why the fuck did they change it, the previous one is not even available anymore on Apple Music",false,1532341465000,"The Blue Stones ""Black Holes (Solid Ground)"" [Official Lyric Video]",3,2,0,1532341465000,Aakash Jeswani,https://yt3.ggpht.com/a/AATXAJwKxde98FedSU7WYx0CA_vFjPC3WRDLiaQj5nj1cA=s48-c-k-c0xffffffff-no-rj-mo
13022,,8664,Come play in Lebanon when shit calms down :'),false,1600235327000,The Blue Stones - Let It Ride (Official Video - Live on Display),3,2,0,1602818113000,Zakaria Janzi,https://yt3.ggpht.com/a/AATXAJyW91QApEmx8XrwUWQ1cvN0g5IIWQALXyFJpa3bHQ=s48-c-k-c0xffffffff-no-rj-mo
3550,,2005,I love it! Tarek ❤️🇧🇷,false,1591216474000,Careless [Visualizer Lyric Video],1,0,0,,Verônica Oliveira,https://yt3.ggpht.com/a/AATXAJwhCWoQR77r1jiy00o-APDR34zDLT8h-H9VxQicTg=s48-c-k-c0xffffffff-no-rj-mo
4199,,2594,This shit is dope! Holy smoke!,false,1573509583000,The Blue Stones - Shakin' Off The Rust [Official Lyric Video],1,0,0,,Peter Stauffer,https://yt3.ggpht.com/a/AATXAJyTp0WzF1WVoNAB5YmcLBE64_8vao0Qv2pTjToU4g=s48-c-k-c0xffffffff-no-rj-mo
4016,,2425,Mundo livre 93.9🤘🏽,false,1595194545000,The Blue Stones - Shakin' Off The Rust [Official Lyric Video],1,0,0,,Luiz Cortes,https://yt3.ggpht.com/a/AATXAJxMubpjmnDKaaqeTBSMj5ihFYOxpvW4bTG_eASIwg=s48-c-k-c0xffffffff-no-rj-mo
356388,,253183,Perfect 👌,false,1603342272000,The Blue Stones - Shakin' Off The Rust (Live on Display),1,0,0,,Angela Bray,https://yt3.ggpht.com/a/AATXAJw0IxZjyff1Jnl5jL09fbAklfXqryzGutPWk-ZF=s48-c-k-c0xffffffff-no-rj-mo
3692,,2136,"LOVE LOVE LOVE FROM FRANCE !!! Just received through the mail your album,this sounds like a freaking good bonus ,nice enough to cheer a very dull and sad day 🤗🤗🤗💙💙💙💙💙💙💙!!! Can't wait to buy your next album so I can play it while driving !!!!",false,1576278145000,The Blue Stones - Grim (European Field Trip 2019),1,0,0,,Anne-Gaelle Le Tohic,https://yt3.ggpht.com/a/AATXAJz3kEyEwSNh8pcDPe-NNjXjNDx1GwcKmZjkhg=s48-c-k-c0xffffffff-no-rj-mo
3923,,1918,LMAO,false,1574213298000,The Blue Stones - Shakin' Off the Rust [Official Music Video],4,0,0,1596157805000,Vitus,https://yt3.ggpht.com/a/AATXAJw48yDI9fIGDWGX_DyPRyOLcRKyQV0LL9Z9iz5N=s48-c-k-c0xffffffff-no-rj-mo
356363,,2157,Br 🤟,false,1603329230000,The Blue Stones - Grim (Live on Display),3,1,0,1576614245000,Italo Felix,https://yt3.ggpht.com/a/AATXAJxbJbOSBBZye-cgdlllEzaghfEP8gnYf_zLZXRZ0g=s48-c-k-c0xffffffff-no-rj-mo
3908,,1970,This is as good as it gets. Wow. 👏👏👏👏,false,1574218217000,The Blue Stones - Shakin' Off the Rust [Official Music Video],2,0,0,1574218217000,Rikard Sjo,https://yt3.ggpht.com/a/AATXAJzLrPAvzdrd6ZmITErYGJMz9F_LuaC47sYqG-WT=s48-c-k-c0xffffffff-no-rj-mo
4085,,2487,YouTube comment sections are the best thing to exist on the planet. All about positivity and encouragement,false,1586806479000,The Blue Stones - Shakin' Off The Rust [Official Lyric Video],1,0,0,,Δεσποινα Παπαργυρη,https://yt3.ggpht.com/a/AATXAJxfLb6tqJyjjSiRRx-SK-bIsWleCBkK9v8DlfxD8Q=s48-c-k-c0xffffffff-no-rj-mo
4132,,2534,The Diesel club anthem!,false,1581123068000,The Blue Stones - Shakin' Off The Rust [Official Lyric Video],1,0,0,,al hart,https://yt3.ggpht.com/a/AATXAJyvr7Q7XaLH4xSg4ThuEptONRxucIJdJp7cMw=s48-c-k-c0xffffffff-no-rj-mo
933978,4011,,"congrats, that's huge! glad we could be part of that",false,1596751749000,The Blue Stones - Shakin' Off The Rust [Official Lyric Video],,,,,,
3849,,2276,"Love it, keep up the good music :)",false,1574389503000,The Blue Stones - Shakin' Off the Rust [Official Music Video],1,0,0,,Pholiux,https://yt3.ggpht.com/a/AATXAJyddhpdkd0t-bjdQj4_A7ZX8hnRt3uLTjQmnYNRqxM=s48-c-k-c0xffffffff-no-rj-mo
3421,,1902,I really miss the lives on instagram with Tarek,false,1598502822000,Grim and Careless (Piano Version),2,0,0,1598502822000,123yonofui,https://yt3.ggpht.com/a/AATXAJxGHcnPLHHsVRTZOPs3Mm_meKJYPuRsF9aZdA=s48-c-k-c0xffffffff-no-rj-mo
4404,,2774,OMG I LOVE YOU GUYSS,false,1570830894000,The Blue Stones - Shakin' Off The Rust [Official Lyric Video],1,0,0,,Kailong,https://yt3.ggpht.com/a/AATXAJyZjKf7Z8qqNwBdlKRUHp1n3aqUGfXWx1qUrbYUvA=s48-c-k-c0xffffffff-no-rj-mo
3985,,2394,Yes please,false,1574120311000,The Blue Stones - Shakin' Off the Rust [Official Music Video],1,0,0,,knur _jur,https://yt3.ggpht.com/a/AATXAJy-YmXnUN0STJMVueHZL5FxpW1Y0rfxUdw4FyfXwA=s48-c-k-c0xffffffff-no-rj-mo
5002,,3289,"this song is great, i listen always",false,1547616241000,"The Blue Stones ""Black Holes (Solid Ground)"" [Official Lyric Video]",1,0,0,,Aslan Velasco,https://yt3.ggpht.com/a/AATXAJxL9Sq3JiC-Q_wbFKwv6VEgVfL4zlp_mvlepXFuJA=s48-c-k-c0xffffffff-no-rj-mo
934163,,603580,**Flatlines**,false,1610265393000,"The Blue Stones ""Black Holes (Solid Ground)"" [Official Lyric Video]",1,0,0,,TheTraumaCreators,https://yt3.ggpht.com/ytc/AAUvwnh1TzgxpcZvRlcq2iR7zZBAASTE36DEYzPIoA=s48-c-k-c0xffffffff-no-rj-mo
934201,4857,603602,"Yeah, but not for you if you are in the black hole. Time for you works always exactly the same, so jumping in to the black hole isn't probably the best idea if you want to have more time",false,1574310088000,"The Blue Stones ""Black Holes (Solid Ground)"" [Official Lyric Video]",,,,,Ender,https://yt3.ggpht.com/ytc/AAUvwnia8K9zcBigEBVnXIYv91_9wWNTBcx9t4Y0iXSlJw=s48-c-k-c0xffffffff-no-rj-mo
6780,,4162,GET IT JUSTIN,false,1599784182000,The Blue Stones - Let It Ride (Official Video - Live on Display),1,0,0,,officialloganfreevol,https://yt3.ggpht.com/a/AATXAJx_JV6PIwIx91iKqAfgFV1T6MB_Yda99bHsE-VE=s48-c-k-c0xffffffff-no-rj-mo
4432,,1918,Me like it. I'm trippin so hard on Black Holes. Love ur Music. Keep it on!,false,1570787451000,The Blue Stones - Shakin' Off The Rust [Official Lyric Video],4,0,0,1596157805000,Vitus,https://yt3.ggpht.com/a/AATXAJw48yDI9fIGDWGX_DyPRyOLcRKyQV0LL9Z9iz5N=s48-c-k-c0xffffffff-no-rj-mo
628130,,417538,The Black Keys sound will never end 😃 because we have these guys too thank for it.,false,1606883076000,The Blue Stones - Let It Ride (Official Video - Live on Display),1,0,0,,RichMusic,https://yt3.ggpht.com/ytc/AAUvwnjEXw0PUzi6DocO0EarLR7z3G7bPeztmPrl1iKIYw=s48-c-k-c0xffffffff-no-rj-mo
4640,,2971,The drummer is a beast,false,1539886296000,"The Blue Stones ""Be My Fire"" [Audio]",1,0,0,,João Ulysses Ribeiro,https://yt3.ggpht.com/a/AATXAJzMpb409aRsUpyzRDcp8BrtThplgeMVFYxm9nt46g=s48-c-k-c0xffffffff-no-rj-mo
